feature,train_weighted_corr,valid_weighted_corr,single_feature_valid_r2
feature_319,-0.030726040203008394,-0.03210883394558521,0.7904051900980734
feature_121,-0.011261355511923645,-0.04453644020562724,0.7904027636527149
feature_158,-0.019557030833814444,-0.020519098605566985,0.7903842126706473
feature_085,0.010367343471692743,0.00973598564575982,0.7903815053145875
feature_281,-0.023881750427171,-0.031031623233325104,0.7903812350650637
feature_087,0.013852828733214497,0.008387298814543833,0.7903762646401961
ts_rolling_std20_feature_218,0.0199998053072879,0.028396109933561575,0.7903753377730693
ts_rolling_std20_feature_061,0.014070430427457174,0.05276608054688138,0.7903744286511285
feature_257,-0.02670981159055876,-0.02120359569207189,0.7903730061584087
feature_109,-0.024754972361875092,-0.022527301173597334,0.7903723622405568
ts_historical_zscore20_feature_276,-0.018987716430492057,-0.02951787550106804,0.7903722012639607
feature_133,0.00782874363237316,0.003921092893206646,0.7903704573818161
feature_008,-0.031248559267708635,-0.028863783525514556,0.7903676089895978
feature_185,-0.018499505407448182,-0.025232536305159127,0.7903670976160413
feature_212,-0.028236986253092084,-0.02388317914429142,0.7903646895968675
ts_historical_zscore20_feature_117,-0.01706785084348626,-0.029578065481957953,0.7903642735421024
feature_003,-0.038533740970621636,-0.026416682745657994,0.7903606291798597
feature_322,-0.02111565047036073,-0.03241927218195107,0.7903602872324437
feature_076,0.016070554139535967,0.02833949043868214,0.7903595192639934
feature_009,-0.02094060405264368,-0.03225148680161188,0.7903575078991214
feature_266,-0.03822275540444116,-0.026024690964236454,0.7903571837896327
feature_321,-0.031322656136759414,-0.02767546509018284,0.7903569651919142
feature_272,-0.020699223129027125,-0.03217594142506077,0.7903563058224516
feature_271,-0.030332206107216274,-0.02754653013155388,0.7903544479071842
feature_097,-0.021931616846808204,-0.022066355685453093,0.7903537582134152
ts_historical_zscore20_feature_115,0.009348966059213936,0.04141349878258149,0.7903526941633917
feature_078,0.014331238024425276,0.028686280703707864,0.7903517200220702
feature_316,-0.03886146972408708,-0.025302573553334973,0.7903488974556696
feature_311,-0.009807314243596115,-0.03642944278294551,0.7903484080862051
feature_132,0.005767489046344963,0.004629223970867402,0.7903473589861107
feature_260,-0.015201109744114944,-0.025136806086487648,0.7903434609770592
feature_032,-0.02213267893676388,-0.025466504304183676,0.7903428324592179
feature_099,-0.025778488939468082,-0.023984028169216836,0.7903409645369486
feature_161,0.01853773629942724,0.025293094047172237,0.7903380132708566
feature_124,-0.008834011503229666,-0.038746938946028556,0.7903363432561838
feature_284,0.01158097532907407,0.030537216746713173,0.7903351712989829
feature_005,-0.025786268257342045,-0.02579601684730748,0.7903328060047554
feature_084,0.014874930454155479,0.002749353066074023,0.7903322097175917
feature_014,-0.014815224428209567,-0.025369517492493412,0.7903321537819888
ts_historical_zscore20_feature_235,0.017383671559385184,0.02586611747397845,0.7903317354345926
feature_154,0.040732852290420354,0.05197850298233293,0.7903309228778618
ts_minus_ema20_feature_104,0.014094768941378342,0.014931037917826096,0.7903308704694162
ts_rolling_std20_feature_024,0.0307640646889931,0.02767589460581316,0.7903303571049799
feature_162,0.027252548094108073,0.017852872601820554,0.7903298093816085
ts_minus_ema20_feature_079,0.02431661582023887,0.026528395057053625,0.7903293506581451
feature_051,-0.021926456137154268,-0.024219002084784544,0.790329272000265
feature_081,0.0321719708935223,0.04752938708706279,0.7903291528650881
feature_096,-0.021964702140974495,-0.024684886523081217,0.7903288540708522
ts_minus_ema20_feature_296,0.02113623748289314,0.02824379914333285,0.7903276187525888
ts_historical_zscore20_feature_116,-0.01672239167726992,-0.024196626729614906,0.7903260383289863
feature_318,-0.02517954712191832,-0.02439469303197619,0.7903212707323082
ts_historical_zscore20_feature_218,-0.013620847300677951,-0.024695323400036582,0.7903211075500736
feature_248,0.013175302960059084,0.026616494106928394,0.7903160830225562
feature_129,-0.011107732738120008,-0.02854756291032265,0.7903149784474224
ts_rolling_std20_feature_225,0.012245671448568016,0.024471990397075694,0.7903136838987435
ts_historical_zscore20_feature_140,-0.028017337306504405,-0.023641523601631055,0.7903135646716871
feature_306,-0.019737867448445974,-0.023750972126324526,0.7903125112883834
ts_historical_zscore20_feature_069,-0.009877730082049004,-0.017476427603181896,0.7903119972090626
ts_historical_zscore20_feature_234,0.018166485467034702,0.0232763485752997,0.7903114907135095
feature_287,-0.018418370190347193,-0.021701413080289146,0.790310115140953
ts_lag5_feature_125,0.012600853060838746,0.009189839610568835,0.7903092363585407
ts_ema20_feature_125,0.012465087923367315,0.009199454954566182,0.7903083739750136
ts_ema5_feature_125,0.012433783084417184,0.009187382592517094,0.7903081974970183
ts_lag1_feature_125,0.01242566178149929,0.009184778481640715,0.7903081538811528
ts_delta5_feature_218,-0.012064446997719611,-0.02413684011179293,0.7903073377902263
ts_historical_zscore20_feature_274,0.007658143793435188,0.04241640831447082,0.790306834971801
feature_125,0.012187555436542057,0.009183472484102086,0.7903067461091603
ts_minus_ema20_feature_154,0.025372049679670064,0.028897307165898143,0.7903065942332481
feature_268,-0.025339637621780906,-0.022120459484242933,0.7903046525268247
ts_minus_ema20_feature_110,-0.025589541944443708,-0.02099942339068582,0.7903041184758527
feature_264,-0.03761001110102777,-0.022658529413466574,0.7903040073893253
feature_015,-0.012339838901113833,-0.02107603206268975,0.7903035002796082
feature_047,-0.016345499797667404,-0.02238945115882248,0.7903027936782342
feature_300,0.0043217450925866485,-1.8149839595031593e-05,0.7903019855990214
feature_001,-0.037703782754334524,-0.022639956092048656,0.7903019255321384
feature_314,-0.037979410575166385,-0.022369966903308572,0.7903009173023126
feature_123,-0.01310953710994643,-0.021439921474558962,0.7903009102676491
ts_rolling_std20_feature_115,0.007051038545151545,0.0622380727747206,0.7902998293106012
ts_historical_zscore20_feature_122,-0.006689444863292944,-0.03869917004935514,0.7902995382719589
ts_rolling_std20_feature_274,0.007086751395382956,0.06185751713601235,0.7902993783991351
feature_039,-0.010318269959456297,-0.022153282463102057,0.7902993723675247
feature_249,-0.020375478572213918,-0.01815430058035445,0.7902992311980948
feature_156,-0.009178218004050184,-0.015760075090130263,0.7902989733937159
ts_minus_ema20_feature_274,0.015446452690536348,0.02444157158339761,0.790295595117039
ts_minus_ema20_feature_115,0.01544661453258843,0.024441323786134114,0.7902955944628389
feature_299,0.0025789390107279473,-0.0006695423813084495,0.7902944440304163
ts_minus_ema20_feature_312,-0.009252381653368658,-0.019956872574801943,0.7902939867628488
feature_077,0.004510460694566733,0.0008927503949194298,0.7902931051382358
ts_historical_zscore20_feature_060,-0.010917172176732727,-0.02393451387323462,0.7902929085022574
feature_164,0.005652804607700091,0.037156152305556515,0.790291282613109
ts_historical_zscore20_feature_231,-0.010315983080371696,-0.0233200307857271,0.7902891774757027
ts_delta1_feature_218,-0.011060588437029409,-0.021966720727254932,0.790288356786828
feature_070,-0.016331930073855482,-0.017727020374953426,0.7902878793464367
ts_minus_ema20_feature_276,-0.012879212243499109,-0.02563250055606398,0.790287796323027
ts_minus_ema20_feature_117,-0.012879019671513661,-0.02563277089349208,0.7902877963049448
ts_minus_ema20_feature_140,-0.008575987336842172,-0.031094636672303316,0.7902873540679066
ts_ema20_feature_141,0.015220797970968486,0.024600780267080655,0.7902860139863973
ts_ema5_feature_141,0.015179972578651158,0.024516824931832455,0.7902856122810206
ts_lag1_feature_141,0.015162401600931255,0.024490492575053247,0.7902854656146922
ts_historical_zscore20_feature_143,-0.017350457419964375,-0.018790008420950723,0.7902850409428795
ts_delta5_feature_229,-0.01299440247235592,-0.018933234096916492,0.7902837598919576
ts_minus_ema20_feature_293,0.017190994490227703,0.021201441149519523,0.7902828411340608
feature_226,0.014593962544158758,0.0179407168676704,0.7902828399608566
feature_274,-0.02172268977182679,-0.01941981458270464,0.7902819309700055
feature_115,-0.021722674913369308,-0.019419759117976495,0.7902819306057787
feature_307,-0.013369271277331353,-0.02399851627855723,0.7902807644505349
feature_157,-0.010075585893034145,-0.019699522979363636,0.7902799200572637
feature_208,0.011333541420072897,0.02007969756150553,0.7902787338024917
feature_060,-0.013941901394593916,-0.020097040896969297,0.7902738551082322
feature_203,0.0231466467553686,0.018299589072128027,0.7902735761513702
ts_historical_zscore20_feature_141,-0.014589768277087257,-0.014670801937583777,0.7902727237759967
ts_historical_zscore20_feature_114,-0.035227786250561555,-0.019903847756323183,0.7902722303553795
ts_minus_ema20_feature_074,0.021318449735712838,0.01806741337218703,0.7902713811184011
ts_minus_ema20_feature_196,0.01599785405599061,0.018696357105691966,0.7902708879178793
ts_rolling_std20_feature_116,-0.008237124735482116,-0.009292755233792298,0.790270806010851
ts_minus_ema20_feature_057,-0.017216211347833972,-0.016953765737506652,0.7902703842658094
feature_137,-0.013557900375339323,-0.024814087751930766,0.7902687131931806
ts_minus_ema20_feature_255,-0.02470930658269902,-0.018431698700120572,0.7902676213181339
feature_187,-0.015371099409765852,-0.01643212942902475,0.7902673363518614
feature_294,-0.006248927596295678,-0.01027318915044278,0.7902673342118528
feature_166,-0.003898166825156758,-0.03444985516345579,0.7902663782540797
ts_delta1_feature_231,-0.019783041240039632,-0.016639210991746006,0.7902662015005835
ts_historical_zscore20_feature_165,-0.014671999883355193,-0.027681440752822396,0.7902644987093773
feature_283,-0.02225814474120261,-0.01901797101124213,0.7902622184105408
ts_minus_ema20_feature_081,0.027195154315252636,0.01637127677086518,0.790260209504416
feature_057,-0.012850045044062341,-0.008138583941501668,0.7902592193254869
ts_ema20_feature_227,-0.009385571028977637,-0.0007233350700457654,0.7902589029005623
feature_227,-0.009187320299836562,-0.0011937789171826531,0.7902588292325035
ts_lag5_feature_227,-0.009379470124548943,-0.00046393465574896613,0.7902583149553247
ts_ema5_feature_227,-0.009202946504575914,-0.0008190474713286542,0.7902582408571717
ts_lag1_feature_227,-0.009075894590148528,-0.0011129320866164777,0.7902581769170032
feature_075,0.005803732590866022,0.004554811687953963,0.7902574075939518
ts_historical_zscore20_feature_126,-0.00715112628919732,-0.027430910849705014,0.7902572913132053
feature_080,-0.006014437279076519,-0.001122025801813903,0.7902572810634007
feature_037,-0.008758554369380033,-0.022467426844419703,0.7902568027299215
ts_minus_ema20_feature_152,0.02240138630733934,0.01563599860961993,0.790254911254787
feature_171,0.009468361976066831,0.017956422484790877,0.7902542082881516
ts_historical_zscore20_feature_066,-0.017997081996421967,-0.013488854976875608,0.7902521226952645
feature_168,-0.018443618839820847,-0.011829599032814797,0.7902509380662898
feature_130,0.0012006482568981491,0.0009285762542538054,0.7902501868172964
ts_ema20_feature_067,0.009342521261716332,-0.005693665748859193,0.7902483965143942
ts_ema5_feature_067,0.009272877503384572,-0.005675193454454368,0.7902483226575798
ts_lag1_feature_067,0.009252536459308952,-0.005668797731603404,0.7902483024011215
feature_219,-0.010539755263594356,-0.013095393216793337,0.790247293546507
feature_054,-0.004306630867323892,-0.004559328519475284,0.7902468023404792
feature_186,-0.005842996351248951,-0.014287365915094254,0.790246282021335
feature_286,0.0075132153861634556,0.014327645335723223,0.7902455608510692
ts_historical_zscore20_feature_064,-0.02470238402019522,-0.01447113101769704,0.7902455153051022
ts_lag5_feature_141,0.012679522833561213,0.02454443704563635,0.7902450210030406
ts_lag5_feature_067,0.01084187599670446,-0.005681990177958734,0.7902448938638953
ts_minus_ema20_feature_298,0.018138948212293532,0.013246551357401184,0.7902446450154937
ts_minus_ema20_feature_056,-0.02191264653552927,-0.01316478685981043,0.7902436101579755
ts_lag5_feature_275,0.008261005670332828,0.0049302175315053855,0.7902434000498109
ts_ema20_feature_275,0.008169791977657782,0.004963505953125731,0.7902431474049065
ts_ema5_feature_275,0.008129696999678561,0.004916183609199338,0.7902429034879255
ts_lag1_feature_275,0.008119906042406711,0.004902166143560785,0.7902428384443357
feature_275,0.00799534952262315,0.004895226585857943,0.790242407365592
ts_rolling_std20_feature_114,-0.007865543357396046,0.0017979796239794993,0.7902423734023385
feature_261,-0.0027129544456373214,-0.008313972734293603,0.7902417465359468
feature_050,-0.020935710372679415,-0.014338672547033856,0.7902415167753741
ts_xs_rank_feature_062,-0.004282683317511467,-0.011440325222505824,0.7902397485271029
feature_112,-0.015214307619118787,-0.014356919110946857,0.7902391318441684
feature_167,-0.006048564314156514,-0.026329173257141923,0.7902390063269595
ts_rolling_std20_feature_273,-0.007314974115485009,0.0038929976206383203,0.7902389651692636
feature_058,-0.008668654675419166,0.003443789132704672,0.7902389113110038
feature_215,-0.008613343651701055,-0.011216608762710367,0.7902386140915979
feature_184,-0.002946939040526904,-0.022966543240720075,0.7902385824717713
asset_id,0.011867484908923262,0.00702670506112328,0.79023750926397
ts_rolling_std20_feature_066,0.013185230251824602,0.019795355941206065,0.7902372262459837
ts_minus_ema20_feature_156,-0.013284410233203517,-0.011363021001438324,0.7902370997667791
ts_rolling_std20_feature_126,0.003322138593214197,0.025406476807558077,0.7902363692495019
ts_ema20_feature_066,0.010321998728027342,-0.008547685120371042,0.7902353715405198
ts_ema20_feature_059,0.010295632496575207,-0.008520787470905507,0.7902351088257277
ts_ema20_feature_064,0.010348423200732723,-0.008480698728334034,0.7902347880894194
ts_ema5_feature_066,0.010122968925017442,-0.00870338983794627,0.7902347375359279
ts_lag1_feature_066,0.010065492305587667,-0.008741374534493812,0.7902345763782022
ts_ema5_feature_059,0.010095220876691723,-0.008677384604649566,0.7902344732129609
feature_246,-0.00485219258564428,-0.016260364522052425,0.7902344680567972
ts_lag1_feature_059,0.010037393146787952,-0.008715642361463504,0.7902343116641398
ts_ema5_feature_064,0.010157089704121339,-0.008631606041716908,0.7902341829226459
ts_lag1_feature_064,0.010101955528774494,-0.008667923491030667,0.7902340310589677
feature_148,-0.011989336445098916,-0.011162760380510386,0.7902335213084523
ts_historical_zscore20_feature_155,0.0030424673488249005,0.019103366669068134,0.7902326619336673
feature_225,0.0024076939809203383,-0.0009360915052037819,0.7902324919792519
ts_lag5_feature_066,0.01108058845998519,-0.0086665479730546,0.7902320291221906
ts_lag5_feature_059,0.011063277407354648,-0.008640269459410061,0.7902318564468176
feature_061,-0.019891009851651105,-0.011171720962337886,0.790231719100425
ts_lag5_feature_064,0.011100599501110411,-0.008596203390159766,0.7902316509631475
ts_historical_zscore20_feature_275,-0.010369769383021527,-0.010505469183075055,0.790231410115928
feature_188,-0.013486679327377647,-0.009692429124655254,0.7902311118094534
ts_rolling_std20_feature_237,0.026396448336437728,0.04150792808757084,0.7902304731259006
feature_151,-0.01654085116064635,-0.01138318541275894,0.7902303063561608
ts_ema20_feature_262,0.008381905940056713,0.0029944038705983877,0.7902299158343544
ts_ema5_feature_262,0.00834370948493436,0.0030245992994376134,0.7902298390459318
ts_lag1_feature_262,0.008308077935814635,0.0030428719395882145,0.7902297924024776
ts_xs_rank_feature_112,0.005222390145715735,0.01341043068695729,0.7902293897512275
feature_116,-0.030192573805742633,-0.011305119774333608,0.790228712959313
ts_lag5_feature_262,0.010184400211404819,0.0029983825441696164,0.7902285729282317
feature_297,-0.0029658432059328187,-0.0001233459345637051,0.7902285294097942
ts_lag5_feature_083,0.003037191245801494,-0.008711751467739753,0.7902281051695855
ts_xs_rank_feature_141,0.0030193190832334873,0.011073171061426424,0.7902279301767435
feature_126,-0.03517507027052645,-0.018555069031041167,0.7902275542374658
feature_090,0.0017734801822036177,0.024091909739041486,0.7902274998803976
feature_218,-0.005029490745271727,-0.00962163768536097,0.7902274903180695
ts_delta5_feature_235,0.029140402364045134,0.016478459413902823,0.7902272807239664
ts_historical_zscore20_feature_156,0.01614472033369727,0.010513805238956593,0.7902272319386627
feature_296,0.010265356491297352,0.027683564270909556,0.7902272280611797
feature_108,-0.013329045582695856,0.0012787106700629285,0.7902265900907208
feature_279,0.004716683309056391,0.006140414656479399,0.7902263136996773
ts_minus_ema20_feature_310,-0.018492252339785062,-0.009713063380077786,0.7902256714828173
feature_179,-0.0014194981996571614,-0.022909658578465136,0.790224575353906
ts_xs_rank_feature_084,0.0048489846519549126,0.0039663581606823,0.7902243916103842
ts_rolling_std20_feature_236,0.019071854220585827,0.031320323624861604,0.7902239953352646
feature_237,-0.0013684554657995556,0.0026052524673497346,0.7902236908156579
ts_ema20_feature_237,-0.001270883653999001,0.0023749815857345884,0.7902228123469266
ts_xs_rank_feature_198,-0.006823219490336488,-0.009633847805180173,0.7902226342829428
ts_historical_zscore20_feature_284,0.007676021481775315,0.03970361058745506,0.7902225391602116
feature_065,-0.0034461209617769697,-0.007808086422624798,0.790221783649202
ts_delta1_feature_229,-0.0026662194466631193,-0.01012234905509357,0.7902215897947584
ts_rolling_std20_feature_252,0.008153738458634239,0.012204312169522984,0.7902215281248313
ts_xs_rank_feature_122,0.002823918627552563,0.009705159900812336,0.7902214447472604
ts_historical_zscore20_feature_118,-0.02102989732311081,-0.010660017631967797,0.7902213526378371
feature_110,-0.0019242992181116672,-0.014738290652183943,0.7902212356057007
ts_ema5_feature_237,-0.0010457299853103212,0.002539296335510177,0.7902205457003151
ts_lag1_feature_237,-0.000985416093542997,0.0025834476798072144,0.7902199372181982
ts_rolling_std20_feature_067,0.004613348053396576,0.015051821342951235,0.7902198762552798
ts_rolling_std20_feature_118,-0.005170912839227254,0.006104463900109007,0.790219822116687
ts_rolling_std20_feature_276,0.0013843697849107032,0.038547723509697124,0.790219475657638
ts_xs_rank_feature_010,-0.0024200944017838486,-0.008228574256737538,0.7902194035108135
ts_rolling_std20_feature_117,0.0013626612895549122,0.03852450010451165,0.790219336594211
ts_minus_ema20_feature_072,0.008189575043339852,0.009106591875074748,0.7902191186959728
feature_259,-0.0009811344116124015,-0.014059048366203154,0.7902190518803199
ts_historical_zscore20_feature_256,0.006070207216618929,0.006707916834403259,0.7902190107542832
ts_rolling_std20_feature_119,0.018018912078952978,0.02538584386852499,0.7902186501387927
feature_160,-0.0010698525520411492,0.0039295359307588455,0.7902182324277423
feature_254,0.004585034259949603,0.0033146385181191365,0.7902180619072241
ts_xs_rank_feature_065,-0.003890601092090703,-0.006321227197042356,0.790217909111311
feature_223,-0.005285591521442205,-0.0071376022087179655,0.7902178956743013
ts_xs_rank_feature_073,0.0038132998580079026,0.006307855819607258,0.7902177935874675
ts_ema20_feature_073,0.016192639929519168,0.004188788517057764,0.7902177326554675
ts_ema5_feature_073,0.016189941153164432,0.004176151663863793,0.7902177038457836
ts_lag1_feature_073,0.016189334912928136,0.004172425730964213,0.7902176958399909
ts_lag5_feature_237,-0.0007402444282078931,0.002496909266728519,0.7902174872656581
feature_056,-0.0018941355683368625,-0.008609999042252053,0.7902172744833217
ts_lag1_feature_112,-0.0029806199768643606,-0.014301913179182512,0.7902172151492854
ts_ema5_feature_112,-0.0030008927268213095,-0.014200612319361705,0.7902171880089994
feature_055,-0.0018851731184898403,0.0014991589789125003,0.7902171261798859
ts_ema20_feature_112,-0.0030792919608829375,-0.01380165883794427,0.7902170680274021
feature_173,0.0008406334413623161,0.02505650269499682,0.7902169200593592
feature_214,-0.010652418548924533,-0.0059899263058475856,0.7902168715288586
ts_rolling_std20_feature_275,-0.004673324488096769,0.000638331788236884,0.7902166417889238
ts_lag5_feature_073,0.01298991745212483,0.004180248974292899,0.7902165647782726
ts_historical_zscore20_feature_299,0.004500653494392723,0.005372322404048579,0.790216513507581
feature_244,0.0013182041975939502,0.011863742078911894,0.7902163201286427
ts_xs_rank_feature_041,0.0037635601456434756,0.0030827568450459853,0.7902154681800727
ts_historical_zscore20_feature_111,0.0007442155787902649,0.016242879386945158,0.7902152459801388
feature_315,0.0017808914829549537,-0.0019355150115719394,0.7902151868589842
ts_xs_rank_feature_234,0.009211480821335443,0.009129638208190736,0.7902149388384435
ts_lag5_feature_114,0.003122934956334282,0.001585733627250502,0.7902148977253561
ts_xs_rank_feature_125,0.0037529458256260846,0.00978127192739844,0.7902148585967743
ts_minus_ema20_feature_108,0.007184454855097198,0.006458417893060717,0.7902147855669449
ts_xs_rank_delta1_feature_122,-0.0022930701953629306,-0.005873542820022928,0.7902145935484056
ts_historical_zscore20_feature_080,-0.002183312155555083,-0.008691994158638678,0.7902144090910498
feature_073,0.002338523772454991,0.004170397596775541,0.790214351400363
ts_minus_ema20_feature_198,0.008803993108293462,-0.004941916671334524,0.7902142554862643
ts_lag5_feature_301,0.01282878345267672,-0.007387553295060001,0.7902142362290966
ts_historical_zscore20_feature_293,0.0025210646814147184,0.006009828890961374,0.7902142278999982
ts_lag5_feature_104,0.012835364457580049,0.0009726399917010506,0.7902141004596092
ts_historical_zscore20_feature_125,0.004089261926770678,7.530865848943107e-07,0.7902140515526832
ts_historical_zscore20_feature_110,-0.003594885174325761,-0.0051053390973988,0.7902137551209965
ts_minus_ema20_feature_071,0.008075847067305197,-0.002013490188937844,0.7902135602171647
feature_074,-0.0007690410486169039,0.006648575900504509,0.7902135032560896
ts_lag5_feature_072,0.01293831667689745,0.008562007881337319,0.7902134938460946
ts_xs_rank_feature_106,-0.0017331398665449847,-0.0038602519027274135,0.790213385234698
ts_xs_rank_feature_175,-0.0013255125340947045,-0.00725952184643253,0.7902133226079789
ts_historical_zscore20_feature_057,-0.000967070362267892,-0.008926060821814708,0.7902132388481187
ts_lag5_feature_074,0.012810939399404395,0.0065545950418407235,0.7902131774785693
ts_historical_zscore20_feature_172,0.0029395192417382976,0.004809666624793928,0.7902130699440337
ts_xs_rank_feature_235,0.008758146130960518,0.006799432814033774,0.7902130562569418
ts_ema20_feature_083,0.00039953572666716125,-0.008444933048833673,0.7902130071610592
feature_182,-0.0021514411445410636,-0.006447273474121761,0.7902128856409187
feature_175,0.0002273389763321224,-0.003453201550612408,0.7902127617326669
ts_xs_rank_delta1_feature_074,0.0035370088446282067,0.0037000949442197446,0.7902127147983655
ts_historical_zscore20_feature_056,-0.0015616881309583784,-0.004867981702504502,0.7902127025935273
feature_093,-0.0001838368412041935,-0.04219179846346135,0.7902126182868288
ts_historical_zscore20_feature_224,-0.0014082172130055047,-0.005832175414364541,0.7902125166003404
ts_xs_rank_delta1_feature_062,-0.0023025690564857444,-0.004723749169862406,0.7902124648522899
ts_lag1_feature_301,0.01603133423328211,-0.0065577131471976965,0.7902123695737419
ts_ema5_feature_301,0.01603146939919216,0.0,0.7902123682317522
ts_ema20_feature_301,0.016031515516536185,-0.010957255573849628,0.7902123581103484
ts_xs_rank_delta1_feature_064,-0.0032904365538363235,-0.0034383742336468208,0.7902123543174694
ts_delta1_feature_252,-0.0061033359082731465,-0.003737586663450953,0.7902123504031651
ts_xs_rank_delta1_feature_083,0.0028998989964038593,0.0032752228155936533,0.790212117274429
ts_historical_zscore20_feature_288,-0.001407509790299202,-0.005048030488519716,0.7902120495172145
feature_067,0.0003061637777123156,-0.00566583651314923,0.7902120308365164
ts_xs_rank_delta1_feature_262,0.0007435720257886172,0.005512113848582974,0.7902120001774452
ts_lag1_feature_104,0.01604597495863793,0.000995414154294393,0.7902119893131282
ts_ema5_feature_104,0.016045789232981177,0.0009472229521136217,0.7902119879379124
ts_ema20_feature_104,0.016045430126560616,0.0008291261357163922,0.7902119821416002
ts_xs_rank_feature_053,0.0019245078244865296,0.004951773339260417,0.7902119346267837
ts_historical_zscore20_feature_074,0.0007243629102034595,0.010208669070588487,0.7902119310247557
feature_176,0.0035497836716266917,0.005139166710187841,0.7902118815383152
ts_xs_rank_feature_072,-0.0029236470669208,0.0009418699543451481,0.7902118649602395
ts_xs_rank_feature_232,0.00327922151598753,-0.0024958533694328447,0.7902117952497687
ts_delta5_feature_071,0.008713912688676361,-0.0025026813663650374,0.7902117882806989
feature_178,0.0006104205536444074,0.005895936035578001,0.7902115659278466
feature_303,0.00017208065674005466,0.0,0.790211512064862
ts_xs_rank_delta1_feature_175,0.0040437834557926575,0.003867606564752499,0.7902113752475562
ts_xs_rank_delta1_feature_084,-0.0015919479690474927,-0.003505023719774037,0.7902113596485087
feature_265,0.00043929640444342086,-0.0024855659598803223,0.790211334320355
feature_002,0.0004329430691731203,-0.002446724715068505,0.7902113204948462
ts_delta5_feature_197,0.010454577991277109,-0.012600373825912734,0.7902112177382028
ts_historical_zscore20_feature_108,0.0006901777837408213,0.003544860259008865,0.7902111981525948
ts_xs_rank_feature_028,-0.0006147352543914598,0.0004722945331610143,0.7902111917570015
ts_historical_zscore20_feature_087,0.0026577220451751253,0.003601603168253668,0.7902111037175751
ts_xs_rank_feature_080,-0.002335269715520457,0.0019694576959057492,0.7902110141635419
ts_xs_rank_delta1_feature_028,0.0010520335161565112,0.0025215038042059493,0.7902109733457482
ts_historical_zscore20_feature_068,-0.00021431043855578224,-0.02318882195198397,0.790210883211717
ts_historical_zscore20_feature_207,0.010276697409204805,0.005851185107219962,0.7902108727434126
ts_xs_rank_delta1_feature_067,-0.0020577150303514513,-0.002065281930807562,0.7902107941458796
ts_lag1_feature_055,-0.0002038252992252788,0.0015980681298549157,0.7902107384834707
ts_xs_rank_delta1_feature_140,-0.0006574139120511761,-0.0033300981401741094,0.7902107220539849
feature_224,-0.004158427441354776,-0.0066744708881172924,0.7902107019993031
ts_xs_rank_feature_131,-0.0017519513913350365,-0.0032320544210626525,0.7902106107646996
ts_historical_zscore20_feature_255,-0.0006694022544237458,-0.0019579394410819298,0.7902105611143249
ts_delta1_feature_227,-0.0011550960280980829,-0.001958092124108193,0.7902105231525415
