feature,train_weighted_corr,valid_weighted_corr,single_feature_valid_r2
feature_178,-0.0007311824071506476,-0.002070541239365089,0.8254923358602215
ts_delta5_feature_252,0.0001568067177672276,0.002153221416747933,0.8254923351535263
ts_xs_rank_feature_083,0.0005249804150766014,-0.0018610521610124002,0.825492316908668
ts_delta5_feature_084,0.006767412200904157,0.0037573551350016934,0.8254922905866231
ts_xs_rank_delta1_feature_062,-0.0008169330705565156,-0.0005328449834076417,0.8254922674984168
ts_lag1_feature_072,0.0042434835184670845,0.0068773637205529784,0.8254922581908021
ts_ema5_feature_072,0.004242753827058281,0.00685526295500004,0.8254922579981574
ts_ema20_feature_072,0.004239615067257336,0.006745344181016906,0.8254922567053916
ts_historical_zscore20_feature_203,0.005641550118576279,-0.0058998762955304,0.8254922423029667
ts_xs_rank_delta1_feature_207,3.269937204052787e-05,0.0010124621210202028,0.8254922393739996
feature_268,-9.56539166387424e-06,-0.0006732792438352504,0.8254922327030202
ts_historical_zscore20_feature_191,0.0,0.0,0.8254922322290763
ts_historical_zscore20_feature_104,0.0,0.0,0.8254922322290763
ts_xs_rank_feature_131,-0.0006580984856950203,-0.0018926825405600276,0.8254922311743843
ts_xs_rank_delta1_feature_084,0.00011561584320001645,1.9801565721044794e-05,0.8254922292978034
ts_delta1_feature_084,-2.054191099699935e-05,0.002002305081068102,0.8254922212830681
ts_delta1_feature_197,-0.0003171942144655726,-0.004513767020272307,0.8254922155439735
ts_minus_ema20_feature_023,1.629849243885762e-05,-0.004801165751237874,0.8254922049348903
ts_xs_rank_feature_236,2.1965374107573944e-05,-0.00036471397121840406,0.8254921765468486
ts_xs_rank_delta1_feature_104,-5.480254677476514e-05,0.004973601513688435,0.8254921711184456
ts_xs_rank_delta1_feature_119,0.0007691539701186218,0.00014715435762604264,0.8254921629427231
ts_xs_rank_delta1_feature_073,-0.0006166905418783613,0.00022853706740560737,0.8254921555134647
ts_xs_rank_delta1_feature_234,0.001147319491737205,0.0002586726528958434,0.8254921466607199
feature_251,-7.81102789572201e-05,-0.004720421646140978,0.8254921416400074
ts_lag1_feature_055,2.8986331468389737e-05,-0.00039672236793382096,0.825492108355167
ts_historical_zscore20_feature_106,-0.001900714669694397,0.00010108477848898067,0.8254920978857558
ts_xs_rank_delta1_feature_165,0.0005164302544116195,-0.0005469668390584939,0.8254920919516718
ts_historical_zscore20_feature_012,0.0020606709240208257,-0.013155353420301857,0.8254920842362776
ts_xs_rank_delta1_feature_071,-0.0018642718396210103,-9.335507247945052e-05,0.8254920684997092
ts_rolling_std20_feature_262,0.000296927412644234,-0.0006885874117226374,0.8254920432623963
ts_lag1_feature_074,0.003957907241505121,0.004696191518104615,0.8254920350546247
ts_ema5_feature_074,0.0039560750458109495,0.004666685766374731,0.8254920341335884
ts_ema20_feature_074,0.00394912978128019,0.004542447336389469,0.8254920301285891
ts_xs_rank_delta1_feature_262,0.00037443208151529376,-0.001138038566563553,0.8254919944577954
ts_historical_zscore20_feature_201,0.008308509488612038,-0.01766343472673466,0.8254919634957084
ts_historical_zscore20_feature_011,0.008308509488612038,-0.01766343472673466,0.8254919634957084
ts_xs_rank_delta1_feature_053,-0.0016755836191125976,-0.00040651226522328614,0.825491906486708
ts_xs_rank_feature_207,0.0020101223642845895,0.005846399454216109,0.8254918948836951
ts_delta5_feature_227,0.0002120939108176663,-0.00631423385716819,0.8254918688714988
ts_xs_rank_feature_067,-0.000788369750985866,-0.002057610952257739,0.8254918515108227
ts_xs_rank_delta1_feature_140,-0.004218720556498216,-0.0018993096770975177,0.8254918353966684
ts_xs_rank_feature_275,0.0001678842050552871,-0.0028218998660131866,0.825491827167666
ts_historical_zscore20_feature_087,0.004652683717052078,0.00257867787176493,0.8254918057051341
feature_160,6.805187770032398e-05,0.0020850204644370395,0.8254916946862246
ts_xs_rank_delta1_feature_072,0.00046812562349817904,-0.0032155071024333837,0.8254916608767807
ts_xs_rank_delta1_feature_077,0.0017490394547111682,-0.0017172591833131622,0.8254915103189604
ts_xs_rank_delta1_feature_059,-0.0015879520503453567,0.0007602887249109816,0.8254914828831997
ts_historical_zscore20_feature_310,-0.0021522860831333225,0.003462977957139892,0.825491464457418
ts_xs_rank_delta1_feature_010,0.0014953713797381083,-0.001190897070081164,0.8254914589251953
ts_ema5_feature_055,0.00019268298990743026,-0.00023904768793366562,0.8254914139031027
ts_xs_rank_feature_160,0.00031647705810044715,-0.0007437232574336961,0.8254913991469277
ts_xs_rank_delta1_feature_028,0.0017145842525672788,4.492482575310899e-05,0.8254913804640598
feature_101,-0.00015090544738313844,-0.016033991082655855,0.8254913448610313
feature_022,-5.811224827354725e-05,0.013388445444326161,0.8254913098191026
feature_225,-0.00010330670652526013,-0.0009117665593498156,0.8254912904971521
ts_historical_zscore20_feature_296,-0.0010564286084922163,0.004649898454967718,0.8254912767986724
ts_historical_zscore20_feature_229,0.001752979082595272,-0.0025439598949792883,0.8254912008679273
ts_xs_rank_feature_237,0.0003691459018300063,-0.0006702897307813746,0.8254911725229164
ts_historical_zscore20_feature_293,0.0008692118843987058,-0.003875404559651155,0.8254911661015236
ts_historical_zscore20_feature_072,0.00255538481373508,-0.002012820207551715,0.8254909658169274
ts_xs_rank_delta1_feature_197,0.003601842761884457,-0.0013938394405402696,0.8254909226320994
ts_rolling_std20_feature_118,0.0004275295096167691,0.0028397426883770547,0.825490895140047
ts_xs_rank_delta1_feature_237,0.0011254115161736416,-0.0021876027552969225,0.8254907566140581
ts_historical_zscore20_feature_110,0.004148612871020124,-0.0002425067893430851,0.8254907529818822
feature_287,0.0012439419150249824,-0.002306515982604173,0.8254907392941775
ts_historical_zscore20_feature_196,-0.0007287656912964816,0.00469985606859266,0.825490724185903
ts_xs_rank_delta1_feature_065,-0.0018565304621836027,0.0024935032611141193,0.825490597582674
ts_minus_ema20_feature_119,0.0013735039503343506,-0.004835470789901696,0.8254905137917559
ts_historical_zscore20_feature_022,0.0014582144352382565,-0.002820388861090945,0.8254904748234391
ts_historical_zscore20_feature_197,0.006755175481589176,-0.0015281926730810835,0.8254904576258054
feature_274,-0.0024736597281173,0.0017579930945494427,0.8254904307630142
feature_115,-0.0024736671205926753,0.0017580748034668875,0.825490430708309
ts_xs_rank_delta1_feature_055,0.0012417334150397125,-0.002457409467034502,0.8254904235021144
ts_xs_rank_feature_278,-0.001499260819906409,0.006180498056896519,0.8254903499399793
ts_xs_rank_delta1_feature_074,0.002282755983127989,-0.0017308198684029888,0.8254903362922517
feature_096,0.0007814887921302518,-0.008578136795637119,0.8254902179896346
ts_ema20_feature_055,0.0004850729874428396,6.481730607976532e-05,0.8254902024160589
ts_xs_rank_delta1_feature_064,-0.0022716838005357614,0.0020600799425447066,0.8254900234989556
ts_xs_rank_delta1_feature_232,0.0028765945694563164,-0.0006186461004260677,0.8254899989552211
ts_xs_rank_delta1_feature_125,0.003398836462384835,0.00048186312972786085,0.8254899467181347
ts_rolling_std20_feature_022,0.0037910522564021092,0.005884176830763305,0.8254898137291332
ts_xs_rank_delta1_feature_066,-0.003389787344467008,0.0008511058842130213,0.8254896864913155
ts_historical_zscore20_feature_298,0.0058530961002593185,-9.673903591499503e-06,0.8254896265434111
ts_xs_rank_delta1_feature_080,0.004210565811814127,0.00044938940811789355,0.8254895853866705
ts_historical_zscore20_feature_227,-0.0027666076401908998,0.002330099214131559,0.8254895204096611
ts_xs_rank_feature_262,0.002189550437742869,0.0001246724743988402,0.8254892634323281
ts_xs_rank_delta1_feature_275,0.004085637272559817,0.00033260176677739263,0.8254891905967618
feature_254,-0.0012991165567996525,0.0022951023602587953,0.8254891782423839
ts_rolling_std20_feature_140,-0.010427038303166245,-0.0008496896784597855,0.8254891281135074
feature_188,-0.004116945649112947,0.0010369659395965299,0.82548903879699
ts_historical_zscore20_feature_253,-0.004591841633155222,-0.00044027857400823233,0.825489022815652
ts_historical_zscore20_feature_299,-0.002172449341038519,0.0013795728186611778,0.8254888246062071
ts_historical_zscore20_feature_077,0.0019647553691824345,-0.003378803800804451,0.8254888125542132
feature_283,-0.009648803070755376,-0.006139595489470148,0.8254887379258783
ts_historical_zscore20_feature_124,-0.006787487261124797,0.029354674743784417,0.8254887203432965
ts_xs_rank_feature_273,0.0016776277373983545,-0.0019805802096650236,0.8254886314612258
ts_xs_rank_feature_114,0.0016778879497937515,-0.0019834307215134883,0.8254886290971982
ts_historical_zscore20_feature_198,-0.003288378232256866,0.0014199530630442168,0.8254883825739487
ts_historical_zscore20_feature_065,-0.0013295513496380082,0.004288098635624278,0.8254883774750659
ts_xs_rank_feature_140,-0.0031050843685579356,0.0011850260590910077,0.8254882465569591
ts_xs_rank_feature_197,-0.0008657309056397581,0.005320527721518142,0.8254881427831982
ts_xs_rank_feature_104,0.001725550642736299,-0.0009034374808127836,0.825488106813619
ts_xs_rank_delta1_feature_041,-0.0015961100178559446,0.005720089952552347,0.8254880547571993
feature_017,0.0030154873677153524,0.016378233631689075,0.8254880448844353
feature_174,0.0007372567528509412,0.0038017663946466507,0.8254880041640617
ts_xs_rank_delta1_feature_175,0.003329865178001658,0.0005315280013057522,0.8254880019672447
feature_089,0.0007456601723875326,0.003804010989840504,0.8254879328625954
feature_222,-0.00835673572505528,-0.003220423757761239,0.8254878948790337
feature_047,0.008382551775709844,0.001941305499962799,0.8254878710443672
ts_historical_zscore20_feature_193,0.010813603266879752,-0.0022939699635908745,0.825487870306889
ts_historical_zscore20_feature_073,0.0021525309530640497,-0.00339513930541294,0.8254878276305512
ts_rolling_std20_feature_074,-0.002508039646757349,0.002280632791841577,0.8254877949941881
ts_xs_rank_feature_235,0.008202478159291543,0.004256148654280361,0.8254877538992555
ts_historical_zscore20_feature_225,0.002672974732491593,-0.0026360010757624287,0.8254876314210605
ts_lag5_feature_237,0.0004926410528744426,0.0008383267108244845,0.8254873238345496
ts_historical_zscore20_feature_128,0.007915026630015205,-0.003865728487599566,0.8254873076916645
ts_xs_rank_feature_234,0.008254015603357695,0.005947349022179698,0.8254871892536919
feature_297,0.0009036261277479181,0.001975876337569183,0.8254871001349817
ts_rolling_std20_feature_068,0.010106896630538218,0.0045673841030749035,0.8254870765131773
ts_xs_rank_delta1_feature_273,0.0036416171632278013,-0.002585162706066263,0.8254869825037064
ts_xs_rank_delta1_feature_114,0.00362380010762358,-0.002702205318632382,0.8254868894500522
ts_delta1_feature_229,0.0011845072223812527,-0.010253242373320356,0.8254867178086043
ts_rolling_std20_feature_124,-0.0013742860915119796,0.007678087452354229,0.8254867085299907
ts_minus_ema20_feature_077,-0.002412272866429292,-0.002115839279405256,0.8254865744080044
ts_historical_zscore20_feature_108,0.004901234682765199,0.0007753017659449016,0.8254865638086959
feature_143,0.002026480461060053,-0.005597166618104796,0.8254864778747398
feature_183,-0.0034920656817961078,0.0024178676511203896,0.8254864331372727
feature_061,-0.012963505714150779,-0.003226362962859268,0.8254863763370277
ts_historical_zscore20_feature_288,0.0036438125437876583,-0.004510327349455212,0.8254862147823576
ts_xs_rank_feature_159,-0.005400644578255437,0.0034877272106326857,0.8254860888920845
ts_xs_rank_delta1_feature_052,-0.001935228715137528,0.0007165137073330689,0.8254860341497681
feature_280,-0.006431931184159563,-0.0008111693042814901,0.825486028302457
feature_309,-0.0035819053942150827,-0.0024014460593276715,0.8254859948423121
ts_minus_ema20_feature_061,-0.0032669204153727865,0.006455856837834607,0.825485802794367
ts_historical_zscore20_feature_024,0.009322127526746538,-0.004233100118623186,0.8254856205575366
feature_028,0.0006775852707161072,0.0016041203579236756,0.8254854314074496
ts_lag5_feature_112,0.006744951294348311,-0.01164268592995611,0.8254853866871886
ts_xs_rank_delta1_feature_106,0.0034989265471499836,-0.002273114752977982,0.8254852952634685
feature_179,0.0009318345502027479,-0.01875550624487309,0.8254852952553058
feature_224,-0.007165905715334894,-0.005919758790965046,0.8254852751636866
feature_184,0.0011035155309560688,-0.016371637578017482,0.8254852298028758
feature_277,0.005742011846811738,-7.04224763763623e-05,0.8254851209065318
ts_xs_rank_feature_165,-0.003666629300433339,-0.0032060001391514313,0.8254850578530972
ts_xs_rank_feature_055,0.002831161873449049,3.1612722929424906e-06,0.825484886874072
feature_157,0.011616090141190236,0.005902553504498798,0.8254845563143531
ts_xs_rank_feature_056,0.002332618225900452,-0.008763327741810583,0.8254845414766256
ts_xs_rank_feature_077,-0.0017812116136093291,-0.0035300490744580924,0.8254844946496717
feature_044,-0.0009335905844449604,0.0016771910181143704,0.8254844746305722
feature_141,-0.0006395913137029739,0.019849966529567793,0.8254843762871554
feature_317,-0.0056870965632650275,-0.004044491391615072,0.825484349612501
feature_015,0.0014631733111580443,-0.0114555199497574,0.825484273492904
feature_053,-0.0020551036595199013,0.0002835673744347746,0.8254841870353056
ts_delta5_feature_086,0.013057220070411631,0.003872646897883854,0.8254840033617027
feature_216,0.023237137775722633,0.01021033147417482,0.8254838612463804
ts_rolling_std20_feature_127,-0.00571095703588481,0.002376441130209015,0.8254836565327447
ts_rolling_std20_feature_073,-0.0036956540947403415,-0.0007446971238693517,0.8254835146847911
feature_165,0.003337787476721836,-0.006789071017399487,0.8254834187140456
feature_122,-0.020336968477137146,-0.010856709173197901,0.8254831793153775
feature_262,-0.002643758512653685,0.003055688267586853,0.8254831209423263
feature_064,-0.0015244460261376882,-0.006004917388909663,0.8254830243773783
feature_267,-0.005747328656748573,-0.004051432214094047,0.8254830048695736
ts_lag1_feature_122,-0.020187289985830248,-0.010749112796395616,0.8254829964001855
ts_lag1_feature_165,0.003566056773108128,-0.006753923121097865,0.8254828268004695
ts_ema5_feature_165,0.0035834202797878087,-0.006698555794765959,0.8254827950649195
ts_ema20_feature_165,0.0036281518284974543,-0.006564849037477229,0.8254826892105606
feature_004,-0.005762197243885642,-0.004011782599427963,0.8254826660224204
ts_ema5_feature_122,-0.01994350675450674,-0.010548258417648032,0.8254825827889408
ts_historical_zscore20_feature_068,0.003137432973607499,-0.018342619998594392,0.8254824160689522
ts_lag5_feature_122,-0.0196103468980342,-0.010348843017500968,0.8254824118321654
feature_066,-0.0016031142365587005,-0.006055779733392595,0.8254823597147277
feature_146,-0.0012661955816443817,0.0014945779739792716,0.8254823338580684
ts_minus_ema20_feature_291,0.0031792064283528406,-0.010484627286549386,0.8254823312812559
feature_059,-0.0016285483715815124,-0.006042346527481717,0.8254822307078976
feature_303,-0.001140525079868632,0.0,0.8254820755947656
feature_173,-0.0019328954928433495,0.019001969825959458,0.8254817631956382
ts_historical_zscore20_feature_262,-0.00775773991808911,0.004033850731250582,0.8254816703742907
ts_minus_ema20_feature_156,0.007673227149483543,-0.0009720120458524829,0.8254815447316518
ts_rolling_std20_feature_065,0.005132653885245191,7.082563028320742e-05,0.8254814752518921
ts_ema20_feature_122,-0.01910726542349883,-0.009882052560165062,0.8254813986508149
ts_historical_zscore20_feature_056,0.005986969485555434,-0.001388493312411555,0.8254813123561566
feature_139,-0.0029992088302042666,0.013447268680812316,0.8254810795767459
ts_delta1_feature_252,0.0034452012086375445,-0.011184246094062726,0.8254810429552453
ts_ema20_feature_229,-0.0027350658231153325,-0.002131747501194045,0.8254810310650944
ts_historical_zscore20_feature_084,0.005294528405080971,-0.003998100719913767,0.8254807120636378
ts_historical_zscore20_feature_086,0.005768975132220653,-0.0050095021236668405,0.8254806622572073
feature_035,-0.0036507210875373385,-0.004287726234857026,0.8254804658285
ts_rolling_std20_feature_072,-0.002448843969603362,0.010043494209684721,0.8254801108158558
ts_lag5_feature_229,-0.0030156941545795304,-0.0024365012326637847,0.8254800481824414
ts_historical_zscore20_feature_118,-0.016187878160567153,-0.004588951958064459,0.8254800291373584
feature_118,0.0036781066609899147,-0.013971256371714579,0.8254796642973159
feature_302,-0.001502294058643716,9.916464143899806e-05,0.8254795867949068
feature_320,-0.004677893056459007,-0.0019866240354161993,0.8254795067207508
feature_270,-0.004890357875342513,-0.0022644555595561643,0.8254794100489222
ts_lag1_feature_118,0.005493408357568931,-0.01394255704947932,0.8254793706954662
feature_007,-0.004891875836816889,-0.0022101785671100674,0.8254792342213094
ts_ema5_feature_118,0.0055950872620076425,-0.013843300972463985,0.8254792132323173
feature_229,-0.003493226208445968,-0.003471704656560133,0.8254790674987456
ts_ema5_feature_229,-0.0033355720023035313,-0.0028589504818777155,0.8254790493405524
ts_ema20_feature_118,0.005908698711482936,-0.013275304837033259,0.8254790077559347
feature_312,-0.0011796991484395172,-0.016094278923040255,0.8254789516169359
feature_121,0.0009270982281652972,-0.03867634068466422,0.8254789357455632
feature_285,-0.005674492351660814,-0.006291990665314437,0.8254789082193017
ts_lag1_feature_229,-0.003471092449769479,-0.0032010666556231944,0.8254788381307323
feature_129,0.003717693890848181,-0.009115688489140215,0.825478694202523
ts_historical_zscore20_feature_224,0.004507539338217778,-0.008605379579445405,0.8254786425769436
ts_xs_rank_delta1_feature_069,0.006927051199165484,-0.004001539393821155,0.8254780025303945
feature_039,0.0040860912868704675,-0.004084755229138996,0.8254778330688446
ts_lag5_feature_165,0.005437214923384523,-0.006638910062729342,0.8254777033095634
ts_xs_rank_feature_069,0.006040458941637383,-0.003676129905355794,0.825477376364795
feature_124,0.002089738642705857,-0.020081736395095365,0.8254769715282347
ts_xs_rank_feature_071,-0.00682739742656576,-0.0010532064729599285,0.8254766015372401
ts_lag5_feature_055,0.003507247231428933,-6.313397043226373e-05,0.82547646865784
feature_220,0.006828300252023496,-0.004260973145250368,0.8254764369898904
feature_170,0.0020149467804941807,0.01046642464717135,0.8254763249614279
ts_ema20_feature_068,0.014244695879266077,0.00013901644048403927,0.8254761831824953
feature_197,0.004241284536727414,0.008112717429382216,0.825475031474477
ts_historical_zscore20_feature_295,0.011348047369836863,0.00010216523114145074,0.8254742204347959
ts_lag5_feature_068,0.013698957760374227,-0.0009078124926481892,0.8254734999408659
feature_136,-0.005812100322353803,-0.007554885000034863,0.8254734461536765
ts_rolling_std20_feature_064,0.007046384259826803,0.0016956343796129434,0.8254729858448993
ts_ema20_feature_140,0.013895230026782288,0.00617061561376923,0.8254728916639482
ts_rolling_std20_feature_069,0.00708801234129438,-0.0027894754797456916,0.8254728445608858
ts_minus_ema20_feature_172,0.016282768149157908,0.001828774855906097,0.8254727890768416
ts_minus_ema20_feature_084,0.017347693303074507,0.00535225538425792,0.8254723678904133
ts_ema5_feature_068,0.01350473285998936,-0.0013551076043660745,0.8254723522995986
ts_ema20_feature_114,-0.007340492984584035,0.0021768728299700526,0.8254719580671788
ts_rolling_std20_feature_059,0.007399836595579492,0.0028603028246620764,0.8254716467411513
ts_rolling_std20_feature_236,0.014169213699071702,0.020691354620775995,0.8254715011159396
ts_lag1_feature_068,0.013218500575188334,-0.001810874519469334,0.8254714899006184
ts_historical_zscore20_feature_152,0.030709081765154012,0.013701668342090387,0.8254712987110812
ts_ema5_feature_114,-0.0076577493630801685,0.002012248577025518,0.825471275566098
ts_lag1_feature_114,-0.007744160891646713,0.0019726808308464907,0.8254710814449403
feature_068,0.013078293729275894,-0.0020582362339899413,0.8254710015432221
feature_092,-0.00665042710096958,-0.004696888081166343,0.8254709747834762
ts_lag5_feature_118,0.017261966413309012,-0.01374782990603299,0.8254709464353774
ts_xs_rank_feature_086,-0.005026899879463912,0.0033577740303339697,0.8254708459459552
ts_rolling_std20_feature_165,0.020062469787806774,0.01100239675925675,0.8254708225284253
feature_310,-0.014750372335517504,-0.024786380467414135,0.8254707361055935
ts_rolling_std20_feature_128,-0.007150783092899503,0.01114117367147291,0.8254704167535755
ts_rolling_std20_feature_113,0.016821344753511526,0.020680534076686102,0.8254704162211368
ts_minus_ema20_feature_022,-0.015201874691051248,-0.0005337710091227433,0.8254702057236618
feature_175,-0.0016885562043043366,-0.0009301827256301369,0.8254701713611946
ts_historical_zscore20_feature_312,-0.008266870743035651,-0.001683320092687725,0.8254700450952944
ts_lag1_feature_140,0.0133172937530966,0.004846224247543255,0.8254695065116183
ts_ema5_feature_140,0.013603358444544819,0.005094146607648673,0.8254695046898743
ts_delta1_feature_062,0.002186833215790258,0.0005595317911677765,0.8254691053425244
feature_010,-0.00515311368217129,-0.0053861734705968846,0.8254689442017247
ts_xs_rank_delta1_feature_021,0.004975133890140946,0.0011983484175131912,0.825468880418758
ts_historical_zscore20_feature_059,-0.018059524800056737,-0.004069015409016966,0.8254686571240812
ts_minus_ema20_feature_224,0.01027674760090375,-0.001568499284828401,0.8254682432724548
ts_minus_ema20_feature_295,0.019573159355187383,0.001034721084453605,0.8254680967543743
ts_rolling_std20_feature_119,0.016449815409248027,0.01729543903208518,0.8254678772978852
feature_231,0.0018804590460761567,0.004128380904254013,0.8254671718794431
feature_088,-0.010690512110708289,0.0008111017476597022,0.8254666506108318
feature_140,0.012639126534481957,0.004720958532932097,0.825466647312594
feature_020,0.005215146803636128,0.010972309122231818,0.8254662516097219
ts_lag5_feature_069,-0.00407562914902157,0.00642663768030822,0.8254657337454908
ts_ema20_feature_069,-0.004063719614095141,0.0064652660928118146,0.8254657312086591
ts_ema5_feature_069,-0.004085066515425017,0.0064099821109126895,0.8254657077510907
ts_lag1_feature_069,-0.004096143431748886,0.006393377144611905,0.8254656654254049
feature_069,-0.004130181456919752,0.006384792274583501,0.8254654408455046
ts_lag5_feature_065,0.009841167845550607,-0.005607777443689412,0.8254650402903639
ts_delta5_feature_234,0.02743212753307305,0.010380320659687116,0.8254650013481972
ts_historical_zscore20_feature_067,-0.008506982916274193,0.00568397465308992,0.8254647441133517
feature_049,-0.006082203110915281,-0.003752837660024372,0.8254636080842501
ts_rolling_std20_feature_237,0.023036836753331166,0.03166074021158234,0.8254635013413734
feature_046,-0.006897543438396165,-0.0024829209888087116,0.8254630987160905
feature_253,0.012372330022588621,-0.010466802059379696,0.8254628431547333
feature_103,0.0042615018993102365,-0.007900617567792366,0.825462553573022
feature_150,-0.006215711132399068,-0.004208788935578787,0.8254623766737683
feature_019,0.005741104367354981,0.00845067901077672,0.8254622269093854
feature_147,-0.006918981666303773,-0.0028865832833429176,0.8254621244534096
ts_lag5_feature_140,0.02140943069109649,0.005340853388902605,0.825461372859461
feature_240,0.008513822406317196,0.0038954886276927315,0.8254609654625134
ts_historical_zscore20_feature_071,0.002530631209464309,-4.63557217136784e-06,0.8254607854113826
feature_298,0.013210213487930486,0.015724054496101727,0.825459946279894
feature_152,0.017240942540224357,0.01640264667015226,0.8254596327987298
ts_ema20_feature_083,-0.003643731646042319,-0.0062814460581832945,0.8254586397533037
feature_242,-0.005699979142336615,-0.014144335790562332,0.8254580041957705
ts_rolling_std20_feature_143,-0.005012171119993729,0.018389877636704587,0.8254579161519805
feature_021,-0.001980252888892831,0.0014589694754223103,0.8254576826067289
ts_minus_ema20_feature_108,0.014317790256095794,0.0050188757759013665,0.8254564012902842
ts_minus_ema20_feature_258,0.011963147936022026,-0.007231131065466368,0.8254562608571644
feature_102,0.005291161143288608,-0.003746303659744395,0.8254547820378555
ts_historical_zscore20_feature_273,-0.028760529831793922,-0.009485746687954644,0.8254547118427726
feature_177,0.00530904365168999,-0.003734248051731042,0.8254544444907226
ts_lag5_feature_273,-0.01077162758625863,0.002051338532013739,0.8254535883846332
ts_historical_zscore20_feature_190,0.014131816116044598,-0.005838282649148618,0.8254534527816259
ts_ema20_feature_273,-0.010723421402715818,0.002176865025631081,0.8254533540763225
feature_250,0.018717903069399845,0.0029108360940291187,0.8254532138935466
ts_minus_ema20_feature_299,-0.00941868071881581,-0.004868013244734953,0.8254530054030621
ts_historical_zscore20_feature_112,0.009451495633270161,-0.006194462926606237,0.8254527697947291
feature_071,0.006773707272251276,-0.0018310410337771604,0.8254522850007724
ts_ema5_feature_273,-0.01108568211591963,0.002012239051638463,0.8254522609129857
ts_lag1_feature_273,-0.011184421963757882,0.001972675254028,0.8254519468124905
feature_114,-0.011281983273888406,0.0019540984666383877,0.8254515597437003
feature_273,-0.011281988761069422,0.00195409642483248,0.8254515597236363
ts_xs_rank_feature_052,-0.007076761995497905,-0.0013392210269721704,0.8254508246826371
ts_delta1_feature_207,0.01222233823460283,-0.0035634852136616412,0.8254507502240904
ts_ema5_feature_083,-0.004487398023785698,-0.006512809227055214,0.8254500241483094
feature_104,0.0048705267656735975,-0.0003384323840713217,0.8254491945954956
feature_172,0.011744846525158113,0.010408188061829363,0.8254471887384126
ts_lag1_feature_083,-0.004785534047316627,-0.006624903461500685,0.8254469516626874
ts_minus_ema20_feature_087,0.014962945998393117,0.00019015560027307762,0.8254465662793478
feature_198,0.0075005298434992216,-0.0021328667175991196,0.8254453031640552
ts_minus_ema20_feature_169,0.01652612411888453,-0.002696729146608201,0.825444779557152
feature_138,0.013320965761764841,0.00449637376266614,0.8254447322908063
feature_033,-0.007577525638883442,-0.0004841404235739332,0.8254426890459419
ts_historical_zscore20_feature_255,0.01892146825319283,0.006850244179949543,0.8254425532466882
feature_295,0.008387906654729146,0.002623029830027579,0.8254424894746913
ts_historical_zscore20_feature_252,0.013980675647332257,-0.004786225343816498,0.82544118586353
feature_255,-0.025692401352513747,-0.013578900469896541,0.8254406804138366
ts_rolling_std20_feature_129,-0.006276126096004765,0.017831034894338092,0.8254406007741013
ts_lag5_feature_080,0.007687385547588391,-0.0022268875185903697,0.8254403362905299
feature_018,0.010139552913337123,0.01855547359501895,0.8254399678989907
ts_ema20_feature_119,0.010536242233440962,0.013107233907043905,0.8254396364047791
ts_minus_ema20_feature_060,0.01523436978124878,-0.00808289035866404,0.8254392163123302
feature_119,0.010514156826778111,0.012842023873644722,0.8254391820123509
ts_ema5_feature_119,0.010556462879053537,0.012917221436659979,0.8254391294822516
ts_lag1_feature_119,0.010588223069995854,0.012874590718125268,0.8254388265100489
feature_082,0.018545712068062215,0.019315009545551435,0.8254383730847351
ts_lag5_feature_119,0.010915218571555613,0.012954940701205784,0.8254370933493944
ts_minus_ema20_feature_024,0.012434765348309614,-0.007240841055882607,0.8254368107600253
ts_minus_ema20_feature_256,0.020007040351084793,-0.001468359819438034,0.8254361012392091
ts_rolling_std20_feature_125,0.00809756786580882,-0.003163187877029893,0.8254359017174044
feature_134,-0.007140154866730057,0.000537606831947476,0.8254340894642158
feature_072,0.010004780098332085,0.006887462503545263,0.8254338311335649
feature_252,0.003811734684675468,-0.017265559995843133,0.8254335912448183
ts_historical_zscore20_feature_081,0.01516739248845434,-0.003457525198775488,0.8254332401138605
ts_historical_zscore20_feature_258,0.01602922600458641,-0.002416034088120746,0.8254329824117629
feature_029,0.012906261046889375,0.01947857271509919,0.825432874502741
feature_228,0.006981384714777524,-0.021126904169001794,0.8254305399617691
feature_043,-0.031300266958779834,-0.012280846498531102,0.8254298472528113
feature_062,-0.005883830370475776,-0.00765182443760308,0.8254290947943624
ts_rolling_std20_feature_112,0.008938790050428542,-0.00866363009363664,0.8254269398143246
feature_083,-0.006402358731655811,-0.006713042348916077,0.8254252162381506
feature_025,0.018859824538849615,0.022021039165217235,0.8254250114178512
feature_180,-0.01574510756352876,-0.00259241694480299,0.8254249560826469
feature_241,-0.011055726013472544,0.016468019469230852,0.8254247299450982
feature_169,0.00551697947717049,-0.009307966248343968,0.825423116262696
ts_delta1_feature_235,0.017633414048833257,-0.0019520719539470226,0.8254223348675404
feature_086,-0.0038140411241950303,0.0008947260400620741,0.8254209097299035
feature_145,-0.031312733635327626,-0.012373948072122285,0.8254197221072097
feature_030,0.021112386782082337,0.02116859798605169,0.8254181098315562
feature_023,-0.009712093531111531,0.005803504495932047,0.825416464223327
ts_rolling_std20_feature_060,0.018890105522783758,0.0026495299306609596,0.8254148867031993
feature_211,0.017523893585299877,-0.005894399529089557,0.8254117553905708
ts_delta5_feature_207,0.025732473062932307,0.003398385943615501,0.8254108833680793
feature_196,0.006060657863977525,0.0016682354313120853,0.8254105592048945
feature_079,0.020322644682031425,0.016905793573465132,0.8254104305606186
